/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_17_880.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_17_880.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_17_880.jpg, 0, 1, 0, 30.19032
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_17_986.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_17_986.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_17_986.jpg, 0, 1, 0, 30.19024
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_18_093.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_18_093.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_18_093.jpg, 0, 1, 0, 30.19036
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_18_196.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_18_196.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_18_196.jpg, 0, 1, 0, 30.19023
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_18_300.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_18_300.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_18_300.jpg, 0, 1, 0, 30.19023
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_18_403.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_18_403.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_18_403.jpg, 0, 1, 0, 30.18974
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_18_505.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_18_505.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_18_505.jpg, 0, 1, 0, 30.19045
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_18_611.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_18_611.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_18_611.jpg, 0, 1, 0, 30.19019
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_18_715.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_18_715.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_18_715.jpg, 0, 1, 0, 30.19025
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_18_817.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_18_817.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_18_817.jpg, 0, 1, 0, 30.19013
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_18_919.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_18_919.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_18_919.jpg, 0, 1, 0, 30.19002
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_19_020.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_19_020.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_19_020.jpg, 0, 1, 0, 30.19027
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_19_125.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_19_125.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_19_125.jpg, 0, 1, 0, 30.19031
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_19_227.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_19_227.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_19_227.jpg, 0, 1, 0, 30.19031
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_19_331.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_19_331.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_19_331.jpg, 0, 1, 0, 30.19029
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_19_435.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_19_435.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_19_435.jpg, 0, 1, 0, 30.1903
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_19_535.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_19_535.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_19_535.jpg, 0, 1, 0, 30.19029
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_19_640.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_19_640.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_19_640.jpg, 0, 1, 0, 30.1903
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_19_740.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_19_740.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_19_740.jpg, 0, 1, 0, 30.19034
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_19_868.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_19_868.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_19_868.jpg, -0.3943437, 1, 0, 30.16499
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_19_967.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_19_967.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_19_967.jpg, -0.1412694, 1, 0, 30.19226
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_20_072.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_20_072.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_20_072.jpg, 0, 1, 0, 30.18927
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_20_177.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_20_177.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_20_177.jpg, 0, 1, 0, 30.19018
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_20_282.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_20_282.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_20_282.jpg, 0, 1, 0, 30.19028
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_20_384.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_20_384.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_20_384.jpg, 0, 1, 0, 30.19031
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_20_486.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_20_486.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_20_486.jpg, 0, 1, 0, 30.19029
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_20_587.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_20_587.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_20_587.jpg, 0, 1, 0, 30.19031
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_20_690.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_20_690.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_20_690.jpg, 0.09003603, 1, 0, 30.1883
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_20_791.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_20_791.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_20_791.jpg, 0, 1, 0, 30.19002
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_20_893.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_20_893.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_20_893.jpg, 0, 1, 0, 30.19026
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_20_996.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_20_996.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_20_996.jpg, 0, 1, 0, 30.19015
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_21_097.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_21_097.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_21_097.jpg, 0, 1, 0, 30.19035
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_21_197.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_21_197.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_21_197.jpg, 0, 1, 0, 30.19017
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_21_301.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_21_301.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_21_301.jpg, 0, 1, 0, 30.1904
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_21_402.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_21_402.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_21_402.jpg, 0, 1, 0, 30.19032
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_21_506.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_21_506.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_21_506.jpg, 0, 1, 0, 30.19028
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_21_608.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_21_608.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_21_608.jpg, 0, 1, 0, 30.19028
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_21_713.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_21_713.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_21_713.jpg, 0, 1, 0, 30.19029
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_21_814.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_21_814.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_21_814.jpg, 0, 1, 0, 30.1903
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_21_917.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_21_917.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_21_917.jpg, 0, 1, 0, 30.19029
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_22_018.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_22_018.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_22_018.jpg, 0, 1, 0, 30.19031
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_22_120.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_22_120.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_22_120.jpg, 0, 1, 0, 30.19031
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_22_222.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_22_222.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_22_222.jpg, 0, 1, 0, 30.19028
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_22_329.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_22_329.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_22_329.jpg, 0, 1, 0, 30.19031
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_22_430.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_22_430.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_22_430.jpg, 0, 1, 0, 30.19033
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_22_534.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_22_534.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_22_534.jpg, 0, 1, 0, 30.1903
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_22_635.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_22_635.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_22_635.jpg, 0, 1, 0, 30.19029
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_22_739.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_22_739.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_22_739.jpg, 0, 1, 0, 30.19029
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_22_839.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_22_839.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_22_839.jpg, 0, 1, 0, 30.1903
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_22_940.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_22_940.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_22_940.jpg, 0, 1, 0, 30.1903
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_23_041.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_23_041.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_23_041.jpg, 0, 1, 0, 30.19032
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_23_146.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_23_146.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_23_146.jpg, 0, 1, 0, 30.19029
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_23_250.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_23_250.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_23_250.jpg, 0, 1, 0, 30.1903
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_23_351.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_23_351.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_23_351.jpg, -0.03209674, 1, 0, 30.18931
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_23_455.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_23_455.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_23_455.jpg, 0, 1, 0, 30.19028
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_23_558.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_23_558.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_23_558.jpg, 0, 1, 0, 30.1903
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_23_662.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_23_662.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_23_662.jpg, 0, 1, 0, 30.1903
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_23_768.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_23_768.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_23_768.jpg, -0.3142558, 1, 0, 30.17236
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_23_870.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_23_870.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_23_870.jpg, -0.490968, 1, 0, 30.15968
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_23_974.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_23_974.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_23_974.jpg, -0.179139, 1, 0, 30.19447
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_24_081.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_24_081.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_24_081.jpg, 0, 1, 0, 30.18769
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_24_184.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_24_184.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_24_184.jpg, 0, 1, 0, 30.19001
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_24_285.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_24_285.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_24_285.jpg, 0.144246, 1, 0, 30.18264
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_24_390.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_24_390.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_24_390.jpg, 0, 1, 0, 30.1902
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_24_490.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_24_490.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_24_490.jpg, 0, 1, 0, 30.18972
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_24_591.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_24_591.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_24_591.jpg, 0, 1, 0, 30.18993
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_24_697.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_24_697.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_24_697.jpg, 0.05063403, 1, 0, 30.18881
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_24_801.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_24_801.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_24_801.jpg, 0.2473047, 1, 0, 30.17602
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_24_903.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_24_903.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_24_903.jpg, 0, 1, 0, 30.18834
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_25_007.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_25_007.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_25_007.jpg, 0, 1, 0, 30.18975
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_25_109.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_25_109.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_25_109.jpg, 0, 1, 0, 30.18991
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_25_213.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_25_213.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_25_213.jpg, 0, 1, 0, 30.19012
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_25_315.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_25_315.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_25_315.jpg, 0.1044331, 1, 0, 30.18766
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_25_418.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_25_418.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_25_418.jpg, 0.198609, 1, 0, 30.18497
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_25_522.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_25_522.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_25_522.jpg, 0, 1, 0, 30.18944
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_25_631.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_25_631.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_25_631.jpg, 0, 1, 0, 30.19027
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_25_735.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_25_735.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_25_735.jpg, 0, 1, 0, 30.19039
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_25_838.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_25_838.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_25_838.jpg, 0, 1, 0, 30.19041
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_25_941.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_25_941.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_25_941.jpg, 0, 1, 0, 30.19043
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_26_046.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_26_046.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_26_046.jpg, 0, 1, 0, 30.1904
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_26_148.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_26_148.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_26_148.jpg, 0, 1, 0, 30.19044
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_26_250.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_26_250.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_26_250.jpg, 0, 1, 0, 30.19044
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_26_354.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_26_354.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_26_354.jpg, 0, 1, 0, 30.19042
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_26_457.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_26_457.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_26_457.jpg, 0, 1, 0, 30.19041
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_26_565.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_26_565.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_26_565.jpg, 0, 1, 0, 30.19012
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_26_671.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_26_671.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_26_671.jpg, 0, 1, 0, 30.1906
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_26_779.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_26_779.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_26_779.jpg, -0.2999461, 1, 0, 30.16751
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_26_882.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_26_882.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_26_882.jpg, -0.002322078, 1, 0, 30.18968
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_26_989.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_26_989.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_26_989.jpg, 0, 1, 0, 30.19019
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_27_093.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_27_093.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_27_093.jpg, 0, 1, 0, 30.19036
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_27_196.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_27_196.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_27_196.jpg, 0, 1, 0, 30.19035
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_27_300.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_27_300.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_27_300.jpg, 0, 1, 0, 30.19034
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_27_404.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_27_404.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_27_404.jpg, 0, 1, 0, 30.19035
/Volumes/MONKEY USB/IMG/center_2022_05_07_15_38_27_505.jpg, /Volumes/MONKEY USB/IMG/left_2022_05_07_15_38_27_505.jpg, /Volumes/MONKEY USB/IMG/right_2022_05_07_15_38_27_505.jpg, 0, 1, 0, 30.19036
